,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,points,on_field,feed_id,first_name,last_name,team
65,45168,5524,Luke,The Dragon's Laird,426,73,False,291351,Jack,Gunston,HAW
66,300791,182,Paul,Coronaviney,501,186,True,291902,Jack,Viney,MEL
67,300791,182,Paul,Coronaviney,513,185,True,280921,Ben,Cunnington,NTH
68,300791,182,Paul,Coronaviney,698,152,True,298539,Isaac,Heeney,SYD
69,300791,182,Paul,Coronaviney,395,134,True,270811,Sam,Jacobs,GWS
70,300791,182,Paul,Coronaviney,787,119,True,290801,Andrew,Gaff,WCE
71,300791,182,Paul,Coronaviney,211,111,True,992016,Zach,Merrett,ESS
72,300791,182,Paul,Coronaviney,414,109,True,294305,Lachie,Whitfield,GWS
73,300791,182,Paul,Coronaviney,47,103,True,996059,Harris,Andrews,BRL
74,300791,182,Paul,Coronaviney,418,101,True,291327,Jonathon,Ceglar,HAW
75,300791,182,Paul,Coronaviney,28,96,True,990882,Wayne,Milera,ADE
76,300791,182,Paul,Coronaviney,690,84,True,992242,Jordan,Dawson,SYD
77,300791,182,Paul,Coronaviney,738,67,True,993834,Josh,Dunkley,WBD
78,300791,182,Paul,Coronaviney,747,61,True,294101,Jason,Johannisen,WBD
79,300791,182,Paul,Coronaviney,214,53,True,993817,Darcy,Parish,ESS
80,300791,182,Paul,Coronaviney,278,36,True,998129,Will,Brodie,GCS
81,300791,182,Paul,Coronaviney,802,36,True,281373,Jack,Redden,WCE
82,300791,182,Paul,Coronaviney,655,27,True,298421,Jade,Gresham,STK
83,300791,182,Paul,Coronaviney,675,26,True,280933,Dylan,Roberton,STK
84,300791,182,Paul,Coronaviney,616,0,False,250312,Bachar,Houli,RIC
85,300791,182,Paul,Coronaviney,413,0,False,280109,Callan,Ward,GWS
86,300791,182,Paul,Coronaviney,323,50,False,291975,Jarrod,Witts,GCS
87,300791,182,Paul,Coronaviney,486,40,False,291533,Tom,McDonald,MEL
88,21562,186,Mark,GetRichOrDieTryin,151,179,True,293957,Brodie,Grundy,COL
89,21562,186,Mark,GetRichOrDieTryin,680,128,True,296205,Jack,Steele,STK
90,21562,186,Mark,GetRichOrDieTryin,165,109,True,260257,Scott,Pendlebury,COL
91,21562,186,Mark,GetRichOrDieTryin,809,104,True,280078,Luke,Shuey,WCE
92,21562,186,Mark,GetRichOrDieTryin,343,103,True,261510,Tom,Hawkins,GEE
93,21562,186,Mark,GetRichOrDieTryin,397,102,True,296347,Josh,Kelly,GWS
94,21562,186,Mark,GetRichOrDieTryin,808,94,True,281080,Brad,Sheppard,WCE
95,21562,186,Mark,GetRichOrDieTryin,522,93,True,260227,Shaun,Higgins,NTH
96,21562,186,Mark,GetRichOrDieTryin,460,93,True,1002222,James,Worpel,HAW
97,21562,186,Mark,GetRichOrDieTryin,617,90,True,290032,Kane,Lambert,RIC
98,21562,186,Mark,GetRichOrDieTryin,80,87,True,271072,Daniel,Rich,BRL
99,21562,186,Mark,GetRichOrDieTryin,649,84,True,1002264,Hunter,Clark,STK
100,21562,186,Mark,GetRichOrDieTryin,131,82,True,230202,Kade,Simpson,CAR
101,21562,186,Mark,GetRichOrDieTryin,6,68,True,297401,Matt,Crouch,ADE
102,21562,186,Mark,GetRichOrDieTryin,783,68,True,290838,Jack,Darling,WCE
103,21562,186,Mark,GetRichOrDieTryin,148,66,True,994185,Jordan,De Goey,COL
104,21562,186,Mark,GetRichOrDieTryin,618,55,True,293813,Tom J.,Lynch,RIC
105,21562,186,Mark,GetRichOrDieTryin,261,52,True,998659,Luke,Ryan,FRE
106,21562,186,Mark,GetRichOrDieTryin,231,0,False,298450,Connor,Blakely,FRE
107,21562,186,Mark,GetRichOrDieTryin,115,101,False,250105,Marc,Murphy,CAR
108,21562,186,Mark,GetRichOrDieTryin,361,68,False,250321,Joel,Selwood,GEE
109,21562,186,Mark,GetRichOrDieTryin,565,104,False,261911,Brad,Ebert,PTA
110,10857,189,Anthony,The Full Bonty,519,136,True,271129,Todd,Goldstein,NTH
111,10857,189,Anthony,The Full Bonty,173,125,True,280965,Steele,Sidebottom,COL
112,10857,189,Anthony,The Full Bonty,337,120,True,281065,Mitch,Duncan,GEE
113,10857,189,Anthony,The Full Bonty,559,114,True,991930,Darcy,Byrne-Jones,PTA
114,10857,189,Anthony,The Full Bonty,586,105,True,993979,Sam,Powell-Pepper,PTA
115,10857,189,Anthony,The Full Bonty,556,101,True,992128,Ryan,Burton,PTA
116,10857,189,Anthony,The Full Bonty,490,99,True,996701,Clayton,Oliver,MEL
117,10857,189,Anthony,The Full Bonty,334,98,True,291526,Luke,Dahlhaus,GEE
118,10857,189,Anthony,The Full Bonty,5,92,True,294307,Brad,Crouch,ADE
119,10857,189,Anthony,The Full Bonty,597,91,True,1000223,Liam,Baker,RIC
120,10857,189,Anthony,The Full Bonty,633,86,True,992049,Jayden,Short,RIC
121,10857,189,Anthony,The Full Bonty,794,86,True,295898,Tim,Kelly,WCE
122,10857,189,Anthony,The Full Bonty,221,82,True,990606,William,Snelling,ESS
123,10857,189,Anthony,The Full Bonty,677,79,True,250267,Paddy,Ryder,STK
124,10857,189,Anthony,The Full Bonty,729,76,True,297373,Marcus,Bontempelli,WBD
125,10857,189,Anthony,The Full Bonty,322,61,True,298524,Lachie,Weller,GCS
126,10857,189,Anthony,The Full Bonty,304,56,True,996464,Darcy,MacPherson,GCS
127,10857,189,Anthony,The Full Bonty,133,55,True,1006094,Sam,Walsh,CAR
128,10857,189,Anthony,The Full Bonty,415,0,False,294685,Zac,Williams,GWS
129,10857,189,Anthony,The Full Bonty,207,113,False,998102,Andrew,McGrath,ESS
130,10857,189,Anthony,The Full Bonty,353,82,False,999824,Quinton,Narkle,GEE
131,10857,189,Anthony,The Full Bonty,365,0,False,270912,Jack,Steven,GEE
132,71052,9867,James,Bad Boys For Fyfe,219,163,True,291783,Dylan,Shiel,ESS
133,71052,9867,James,Bad Boys For Fyfe,714,125,True,290778,Luke,Parker,SYD
134,71052,9867,James,Bad Boys For Fyfe,293,116,True,281091,Hugh,Greenwood,GCS
135,71052,9867,James,Bad Boys For Fyfe,378,114,True,291969,Stephen,Coniglio,GWS
136,71052,9867,James,Bad Boys For Fyfe,121,113,True,994539,Sam,Petrevski-Seton,CAR
137,71052,9867,James,Bad Boys For Fyfe,244,110,True,291570,Nat,Fyfe,FRE
138,71052,9867,James,Bad Boys For Fyfe,218,110,True,295461,Adam,Saad,ESS
139,71052,9867,James,Bad Boys For Fyfe,220,105,True,291771,Devon,Smith,ESS
140,71052,9867,James,Bad Boys For Fyfe,319,92,True,290832,David,Swallow,GCS
141,71052,9867,James,Bad Boys For Fyfe,736,92,True,295136,Caleb,Daniel,WBD
142,71052,9867,James,Bad Boys For Fyfe,72,85,True,1000978,Hugh,McCluggage,BRL
143,71052,9867,James,Bad Boys For Fyfe,796,83,True,294859,Jeremy,McGovern,WCE
144,71052,9867,James,Bad Boys For Fyfe,370,64,True,292511,Zach,Tuohy,GEE
145,71052,9867,James,Bad Boys For Fyfe,384,62,True,298111,Jeremy,Finlayson,GWS
146,71052,9867,James,Bad Boys For Fyfe,69,58,True,280763,Stefan,Martin,BRL
147,71052,9867,James,Bad Boys For Fyfe,816,57,True,292128,Elliot,Yeo,WCE
148,71052,9867,James,Bad Boys For Fyfe,468,39,True,1001438,Bayley,Fritsch,MEL
149,71052,9867,James,Bad Boys For Fyfe,671,35,True,294596,Tim,Membrey,STK
150,71052,9867,James,Bad Boys For Fyfe,406,62,False,240700,Heath,Shaw,GWS
151,71052,9867,James,Bad Boys For Fyfe,749,79,False,290797,Alex,Keath,WBD
152,71052,9867,James,Bad Boys For Fyfe,388,0,False,999309,Jackson,Hately,GWS
153,71052,9867,James,Bad Boys For Fyfe,752,0,False,1003130,Patrick,Lipinski,WBD
154,8258,9856,Simon,It's always Sonny,587,115,True,270919,Tom,Rockliff,PTA
155,8258,9856,Simon,It's always Sonny,22,113,True,270938,Tom,Lynch,ADE
156,8258,9856,Simon,It's always Sonny,136,112,True,291776,Taylor,Adams,COL
157,8258,9856,Simon,It's always Sonny,270,110,True,281007,Michael,Walters,FRE
158,8258,9856,Simon,It's always Sonny,755,103,True,295467,Jack,Macrae,WBD
159,8258,9856,Simon,It's always Sonny,325,93,True,220001,Gary,Ablett,GEE
160,8258,9856,Simon,It's always Sonny,653,92,True,294429,Luke,Dunstan,STK
161,8258,9856,Simon,It's always Sonny,668,92,True,992468,Rowan,Marshall,STK
162,8258,9856,Simon,It's always Sonny,539,86,True,1005729,Tarryn,Thomas,NTH
163,8258,9856,Simon,It's always Sonny,715,86,True,290307,Dane,Rampe,SYD
164,8258,9856,Simon,It's always Sonny,335,83,True,270917,Patrick,Dangerfield,GEE
165,8258,9856,Simon,It's always Sonny,574,79,True,994295,Dan,Houston,PTA
166,8258,9856,Simon,It's always Sonny,471,77,True,297899,James,Harmes,MEL
167,8258,9856,Simon,It's always Sonny,455,70,True,297566,James,Sicily,HAW
168,8258,9856,Simon,It's always Sonny,635,55,True,1002583,Sydney,Stack,RIC
169,8258,9856,Simon,It's always Sonny,51,52,True,998133,Jarrod,Berry,BRL
170,8258,9856,Simon,It's always Sonny,116,39,True,297907,Nic,Newman,CAR
171,8258,9856,Simon,It's always Sonny,548,19,True,280944,Jack,Ziebell,NTH
172,8258,9856,Simon,It's always Sonny,495,0,False,296359,Christian,Salem,MEL
173,8258,9856,Simon,It's always Sonny,577,38,False,293987,Jarrod,Lienert,PTA
174,8258,9856,Simon,It's always Sonny,289,71,False,993799,Brayden,Fiorini,GCS
175,8258,9856,Simon,It's always Sonny,356,0,False,298419,Brandan,Parfitt,GEE
