,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,points,on_field,feed_id,first_name,last_name,team,round_number,round_number_alt
46,21562,186,Mark,GetRichOrDieTryin,151,151,True,293957,Brodie,Grundy,COL,5,R5
47,21562,186,Mark,GetRichOrDieTryin,680,136,True,296205,Jack,Steele,STK,5,R5
48,21562,186,Mark,GetRichOrDieTryin,397,122,True,296347,Josh,Kelly,GWS,5,R5
49,21562,186,Mark,GetRichOrDieTryin,808,116,True,281080,Brad,Sheppard,WCE,5,R5
50,21562,186,Mark,GetRichOrDieTryin,261,109,True,998659,Luke,Ryan,FRE,5,R5
51,21562,186,Mark,GetRichOrDieTryin,356,98,True,298419,Brandan,Parfitt,GEE,5,R5
52,21562,186,Mark,GetRichOrDieTryin,80,97,True,271072,Daniel,Rich,BRL,5,R5
53,21562,186,Mark,GetRichOrDieTryin,361,95,True,250321,Joel,Selwood,GEE,5,R5
54,21562,186,Mark,GetRichOrDieTryin,165,84,True,260257,Scott,Pendlebury,COL,5,R5
55,21562,186,Mark,GetRichOrDieTryin,460,77,True,1002222,James,Worpel,HAW,5,R5
56,21562,186,Mark,GetRichOrDieTryin,562,71,True,280711,Charlie,Dixon,PTA,5,R5
57,21562,186,Mark,GetRichOrDieTryin,618,65,True,293813,Tom J.,Lynch,RIC,5,R5
58,21562,186,Mark,GetRichOrDieTryin,649,55,True,1002264,Hunter,Clark,STK,5,R5
59,21562,186,Mark,GetRichOrDieTryin,115,50,True,250105,Marc,Murphy,CAR,5,R5
60,21562,186,Mark,GetRichOrDieTryin,572,50,True,261892,Hamish,Hartlett,PTA,5,R5
61,21562,186,Mark,GetRichOrDieTryin,809,33,True,280078,Luke,Shuey,WCE,5,R5
62,21562,186,Mark,GetRichOrDieTryin,574,117,False,994295,Dan,Houston,PTA,5,R5
63,21562,186,Mark,GetRichOrDieTryin,6,113,False,297401,Matt,Crouch,ADE,5,R5
64,21562,186,Mark,GetRichOrDieTryin,74,123,False,1005521,Oscar,McInerney,BRL,5,R5
65,21562,186,Mark,GetRichOrDieTryin,148,85,False,994185,Jordan,De Goey,COL,5,R5
66,45168,5524,Luke,The Dragon's Laird,553,133,True,250365,Travis,Boak,PTA,5,R5
67,45168,5524,Luke,The Dragon's Laird,703,132,True,295342,Jake,Lloyd,SYD,5,R5
68,45168,5524,Luke,The Dragon's Laird,76,130,True,293535,Lachie,Neale,BRL,5,R5
69,45168,5524,Luke,The Dragon's Laird,217,122,True,1001026,Jordan,Ridley,ESS,5,R5
70,45168,5524,Luke,The Dragon's Laird,676,107,True,293846,Sebastian,Ross,STK,5,R5
71,45168,5524,Luke,The Dragon's Laird,21,107,True,293222,Rory,Laird,ADE,5,R5
72,45168,5524,Luke,The Dragon's Laird,446,100,True,294613,Jaeger,O'Meara,HAW,5,R5
73,45168,5524,Luke,The Dragon's Laird,30,95,True,297523,Reilly,O'Brien,ADE,5,R5
74,45168,5524,Luke,The Dragon's Laird,36,93,True,270963,Rory,Sloane,ADE,5,R5
75,45168,5524,Luke,The Dragon's Laird,628,89,True,290627,Dion,Prestia,RIC,5,R5
76,45168,5524,Luke,The Dragon's Laird,565,84,True,261911,Brad,Ebert,PTA,5,R5
77,45168,5524,Luke,The Dragon's Laird,713,79,True,996765,Tom,Papley,SYD,5,R5
78,45168,5524,Luke,The Dragon's Laird,459,76,True,291962,Chad,Wingard,HAW,5,R5
79,45168,5524,Luke,The Dragon's Laird,97,74,True,270146,Ed,Curnow,CAR,5,R5
80,45168,5524,Luke,The Dragon's Laird,146,68,True,293871,Jack,Crisp,COL,5,R5
81,45168,5524,Luke,The Dragon's Laird,588,53,True,1001299,Connor,Rozee,PTA,5,R5
82,45168,5524,Luke,The Dragon's Laird,134,46,True,993832,Jacob,Weitering,CAR,5,R5
83,45168,5524,Luke,The Dragon's Laird,761,3,True,1006130,Bailey,Smith,WBD,5,R5
84,45168,5524,Luke,The Dragon's Laird,200,89,False,270935,Michael,Hurley,ESS,5,R5
85,45168,5524,Luke,The Dragon's Laird,411,0,False,998172,Tim,Taranto,GWS,5,R5
86,45168,5524,Luke,The Dragon's Laird,534,80,False,290738,Jared,Polec,NTH,5,R5
87,45168,5524,Luke,The Dragon's Laird,746,0,False,294557,Lachie,Hunter,WBD,5,R5
88,10857,189,Anthony,The Full Bonty,519,137,True,271129,Todd,Goldstein,NTH,5,R5
89,10857,189,Anthony,The Full Bonty,51,121,True,998133,Jarrod,Berry,BRL,5,R5
90,10857,189,Anthony,The Full Bonty,337,117,True,281065,Mitch,Duncan,GEE,5,R5
91,10857,189,Anthony,The Full Bonty,5,110,True,294307,Brad,Crouch,ADE,5,R5
92,10857,189,Anthony,The Full Bonty,54,101,True,990609,Charlie,Cameron,BRL,5,R5
93,10857,189,Anthony,The Full Bonty,537,98,True,270325,Robbie,Tarrant,NTH,5,R5
94,10857,189,Anthony,The Full Bonty,322,97,True,298524,Lachie,Weller,GCS,5,R5
95,10857,189,Anthony,The Full Bonty,490,96,True,996701,Clayton,Oliver,MEL,5,R5
96,10857,189,Anthony,The Full Bonty,334,91,True,291526,Luke,Dahlhaus,GEE,5,R5
97,10857,189,Anthony,The Full Bonty,377,86,True,293845,Jeremy,Cameron,GWS,5,R5
98,10857,189,Anthony,The Full Bonty,131,82,True,230202,Kade,Simpson,CAR,5,R5
99,10857,189,Anthony,The Full Bonty,719,81,True,1006126,James,Rowbottom,SYD,5,R5
100,10857,189,Anthony,The Full Bonty,794,77,True,295898,Tim,Kelly,WCE,5,R5
101,10857,189,Anthony,The Full Bonty,633,75,True,992049,Jayden,Short,RIC,5,R5
102,10857,189,Anthony,The Full Bonty,133,58,True,1006094,Sam,Walsh,CAR,5,R5
103,10857,189,Anthony,The Full Bonty,559,57,True,991930,Darcy,Byrne-Jones,PTA,5,R5
104,10857,189,Anthony,The Full Bonty,729,55,True,297373,Marcus,Bontempelli,WBD,5,R5
105,10857,189,Anthony,The Full Bonty,304,50,True,996464,Darcy,MacPherson,GCS,5,R5
106,10857,189,Anthony,The Full Bonty,415,0,False,294685,Zac,Williams,GWS,5,R5
107,10857,189,Anthony,The Full Bonty,173,0,False,280965,Steele,Sidebottom,COL,5,R5
108,10857,189,Anthony,The Full Bonty,207,91,False,998102,Andrew,McGrath,ESS,5,R5
109,10857,189,Anthony,The Full Bonty,365,95,False,270912,Jack,Steven,GEE,5,R5
110,300791,182,Paul,Coronaviney,159,116,True,992010,Brayden,Maynard,COL,5,R5
111,300791,182,Paul,Coronaviney,747,108,True,294101,Jason,Johannisen,WBD,5,R5
112,300791,182,Paul,Coronaviney,414,93,True,294305,Lachie,Whitfield,GWS,5,R5
113,300791,182,Paul,Coronaviney,655,91,True,298421,Jade,Gresham,STK,5,R5
114,300791,182,Paul,Coronaviney,616,88,True,250312,Bachar,Houli,RIC,5,R5
115,300791,182,Paul,Coronaviney,47,83,True,996059,Harris,Andrews,BRL,5,R5
116,300791,182,Paul,Coronaviney,323,83,True,291975,Jarrod,Witts,GCS,5,R5
117,300791,182,Paul,Coronaviney,787,83,True,290801,Andrew,Gaff,WCE,5,R5
118,300791,182,Paul,Coronaviney,698,79,True,298539,Isaac,Heeney,SYD,5,R5
119,300791,182,Paul,Coronaviney,606,74,True,270896,Trent,Cotchin,RIC,5,R5
120,300791,182,Paul,Coronaviney,379,70,True,294508,Aidan,Corr,GWS,5,R5
121,300791,182,Paul,Coronaviney,593,67,True,294318,Ollie,Wines,PTA,5,R5
122,300791,182,Paul,Coronaviney,690,61,True,992242,Jordan,Dawson,SYD,5,R5
123,300791,182,Paul,Coronaviney,501,60,True,291902,Jack,Viney,MEL,5,R5
124,300791,182,Paul,Coronaviney,418,53,True,291327,Jonathon,Ceglar,HAW,5,R5
125,300791,182,Paul,Coronaviney,353,52,True,999824,Quinton,Narkle,GEE,5,R5
126,300791,182,Paul,Coronaviney,513,50,True,280921,Ben,Cunnington,NTH,5,R5
127,300791,182,Paul,Coronaviney,92,39,True,281124,Levi,Casboult,CAR,5,R5
128,300791,182,Paul,Coronaviney,211,0,False,992016,Zach,Merrett,ESS,5,R5
129,300791,182,Paul,Coronaviney,413,0,False,280109,Callan,Ward,GWS,5,R5
130,300791,182,Paul,Coronaviney,738,0,False,993834,Josh,Dunkley,WBD,5,R5
131,300791,182,Paul,Coronaviney,227,0,False,296294,Blake,Acres,FRE,5,R5
132,71052,9867,James,Bad Boys For Fyfe,219,156,True,291783,Dylan,Shiel,ESS,5,R5
133,71052,9867,James,Bad Boys For Fyfe,293,132,True,281091,Hugh,Greenwood,GCS,5,R5
134,71052,9867,James,Bad Boys For Fyfe,816,121,True,292128,Elliot,Yeo,WCE,5,R5
135,71052,9867,James,Bad Boys For Fyfe,72,116,True,1000978,Hugh,McCluggage,BRL,5,R5
136,71052,9867,James,Bad Boys For Fyfe,384,111,True,298111,Jeremy,Finlayson,GWS,5,R5
137,71052,9867,James,Bad Boys For Fyfe,714,110,True,290778,Luke,Parker,SYD,5,R5
138,71052,9867,James,Bad Boys For Fyfe,736,107,True,295136,Caleb,Daniel,WBD,5,R5
139,71052,9867,James,Bad Boys For Fyfe,378,103,True,291969,Stephen,Coniglio,GWS,5,R5
140,71052,9867,James,Bad Boys For Fyfe,752,94,True,1003130,Patrick,Lipinski,WBD,5,R5
141,71052,9867,James,Bad Boys For Fyfe,124,83,True,298290,Marc,Pittonet,CAR,5,R5
142,71052,9867,James,Bad Boys For Fyfe,796,82,True,294859,Jeremy,McGovern,WCE,5,R5
143,71052,9867,James,Bad Boys For Fyfe,506,80,True,291861,Jed,Anderson,NTH,5,R5
144,71052,9867,James,Bad Boys For Fyfe,218,80,True,295461,Adam,Saad,ESS,5,R5
145,71052,9867,James,Bad Boys For Fyfe,220,70,True,291771,Devon,Smith,ESS,5,R5
146,71052,9867,James,Bad Boys For Fyfe,121,51,True,994539,Sam,Petrevski-Seton,CAR,5,R5
147,71052,9867,James,Bad Boys For Fyfe,545,43,True,295256,Marley,Williams,NTH,5,R5
148,71052,9867,James,Bad Boys For Fyfe,579,38,True,1004998,Todd,Marshall,PTA,5,R5
149,71052,9867,James,Bad Boys For Fyfe,314,6,True,1009208,Matthew,Rowell,GCS,5,R5
150,71052,9867,James,Bad Boys For Fyfe,370,93,False,292511,Zach,Tuohy,GEE,5,R5
151,71052,9867,James,Bad Boys For Fyfe,244,0,False,291570,Nat,Fyfe,FRE,5,R5
152,71052,9867,James,Bad Boys For Fyfe,69,51,False,280763,Stefan,Martin,BRL,5,R5
153,71052,9867,James,Bad Boys For Fyfe,101,0,False,999827,Zac,Fisher,CAR,5,R5
154,8258,9856,Simon,It's always Sonny,389,148,True,295265,Nick,Haynes,GWS,5,R5
155,8258,9856,Simon,It's always Sonny,403,136,True,998205,Harry,Perryman,GWS,5,R5
156,8258,9856,Simon,It's always Sonny,668,128,True,992468,Rowan,Marshall,STK,5,R5
157,8258,9856,Simon,It's always Sonny,491,111,True,298210,Christian,Petracca,MEL,5,R5
158,8258,9856,Simon,It's always Sonny,136,103,True,291776,Taylor,Adams,COL,5,R5
159,8258,9856,Simon,It's always Sonny,516,97,True,296035,Trent,Dumont,NTH,5,R5
160,8258,9856,Simon,It's always Sonny,270,92,True,281007,Michael,Walters,FRE,5,R5
161,8258,9856,Simon,It's always Sonny,328,89,True,296733,Mark,Blicavs,GEE,5,R5
162,8258,9856,Simon,It's always Sonny,495,82,True,296359,Christian,Salem,MEL,5,R5
163,8258,9856,Simon,It's always Sonny,587,75,True,270919,Tom,Rockliff,PTA,5,R5
164,8258,9856,Simon,It's always Sonny,277,71,True,998260,Jack,Bowes,GCS,5,R5
165,8258,9856,Simon,It's always Sonny,481,69,True,298264,Ed,Langdon,MEL,5,R5
166,8258,9856,Simon,It's always Sonny,303,68,True,1004095,Jack,Lukosius,GCS,5,R5
167,8258,9856,Simon,It's always Sonny,637,55,True,294674,Nick,Vlastuin,RIC,5,R5
168,8258,9856,Simon,It's always Sonny,248,55,True,280336,Stephen,Hill,FRE,5,R5
169,8258,9856,Simon,It's always Sonny,325,49,True,220001,Gary,Ablett,GEE,5,R5
170,8258,9856,Simon,It's always Sonny,455,44,True,297566,James,Sicily,HAW,5,R5
171,8258,9856,Simon,It's always Sonny,522,35,True,260227,Shaun,Higgins,NTH,5,R5
172,8258,9856,Simon,It's always Sonny,581,58,False,290527,Trent,McKenzie,PTA,5,R5
173,8258,9856,Simon,It's always Sonny,734,114,False,293651,Hayden,Crozier,WBD,5,R5
174,8258,9856,Simon,It's always Sonny,90,0,False,261224,Dayne,Zorko,BRL,5,R5
175,8258,9856,Simon,It's always Sonny,797,107,False,271045,Nic,Naitanui,WCE,5,R5
