,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,points,on_field,feed_id,first_name,last_name,team,round_number,round_number_alt
89,10857,189,Anthony,The Full Bonty,519,129,True,271129,Todd,Goldstein,NTH,6,R6
90,10857,189,Anthony,The Full Bonty,207,120,True,998102,Andrew,McGrath,ESS,6,R6
91,10857,189,Anthony,The Full Bonty,377,119,True,293845,Jeremy,Cameron,GWS,6,R6
92,10857,189,Anthony,The Full Bonty,633,118,True,992049,Jayden,Short,RIC,6,R6
93,10857,189,Anthony,The Full Bonty,729,116,True,297373,Marcus,Bontempelli,WBD,6,R6
94,10857,189,Anthony,The Full Bonty,490,106,True,996701,Clayton,Oliver,MEL,6,R6
95,10857,189,Anthony,The Full Bonty,214,88,True,993817,Darcy,Parish,ESS,6,R6
96,10857,189,Anthony,The Full Bonty,51,87,True,998133,Jarrod,Berry,BRL,6,R6
97,10857,189,Anthony,The Full Bonty,559,84,True,991930,Darcy,Byrne-Jones,PTA,6,R6
98,10857,189,Anthony,The Full Bonty,5,81,True,294307,Brad,Crouch,ADE,6,R6
99,10857,189,Anthony,The Full Bonty,131,70,True,230202,Kade,Simpson,CAR,6,R6
100,10857,189,Anthony,The Full Bonty,322,59,True,298524,Lachie,Weller,GCS,6,R6
101,10857,189,Anthony,The Full Bonty,426,58,True,291351,Jack,Gunston,HAW,6,R6
102,10857,189,Anthony,The Full Bonty,334,53,True,291526,Luke,Dahlhaus,GEE,6,R6
103,10857,189,Anthony,The Full Bonty,537,53,True,270325,Robbie,Tarrant,NTH,6,R6
104,10857,189,Anthony,The Full Bonty,54,47,True,990609,Charlie,Cameron,BRL,6,R6
105,10857,189,Anthony,The Full Bonty,337,13,True,281065,Mitch,Duncan,GEE,6,R6
106,10857,189,Anthony,The Full Bonty,415,0,False,294685,Zac,Williams,GWS,6,R6
107,10857,189,Anthony,The Full Bonty,133,92,False,1006094,Sam,Walsh,CAR,6,R6
108,10857,189,Anthony,The Full Bonty,173,0,False,280965,Steele,Sidebottom,COL,6,R6
109,10857,189,Anthony,The Full Bonty,304,34,False,996464,Darcy,MacPherson,GCS,6,R6
110,300791,182,Paul,Coronaviney,351,152,True,294199,Sam,Menegola,GEE,6,R6
111,300791,182,Paul,Coronaviney,37,124,True,291748,Brodie,Smith,ADE,6,R6
112,300791,182,Paul,Coronaviney,501,123,True,291902,Jack,Viney,MEL,6,R6
113,300791,182,Paul,Coronaviney,414,111,True,294305,Lachie,Whitfield,GWS,6,R6
114,300791,182,Paul,Coronaviney,740,105,True,1004592,Tim,English,WBD,6,R6
115,300791,182,Paul,Coronaviney,162,102,True,298288,Darcy,Moore,COL,6,R6
116,300791,182,Paul,Coronaviney,655,92,True,298421,Jade,Gresham,STK,6,R6
117,300791,182,Paul,Coronaviney,159,89,True,992010,Brayden,Maynard,COL,6,R6
118,300791,182,Paul,Coronaviney,698,86,True,298539,Isaac,Heeney,SYD,6,R6
119,300791,182,Paul,Coronaviney,593,85,True,294318,Ollie,Wines,PTA,6,R6
120,300791,182,Paul,Coronaviney,413,75,True,280109,Callan,Ward,GWS,6,R6
121,300791,182,Paul,Coronaviney,211,68,True,992016,Zach,Merrett,ESS,6,R6
122,300791,182,Paul,Coronaviney,787,67,True,290801,Andrew,Gaff,WCE,6,R6
123,300791,182,Paul,Coronaviney,747,57,True,294101,Jason,Johannisen,WBD,6,R6
124,300791,182,Paul,Coronaviney,227,46,True,296294,Blake,Acres,FRE,6,R6
125,300791,182,Paul,Coronaviney,47,43,True,996059,Harris,Andrews,BRL,6,R6
126,300791,182,Paul,Coronaviney,418,43,True,291327,Jonathon,Ceglar,HAW,6,R6
127,300791,182,Paul,Coronaviney,700,18,True,260382,Josh P.,Kennedy,SYD,6,R6
128,300791,182,Paul,Coronaviney,556,69,False,992128,Ryan,Burton,PTA,6,R6
129,300791,182,Paul,Coronaviney,690,75,False,992242,Jordan,Dawson,SYD,6,R6
130,300791,182,Paul,Coronaviney,513,0,False,280921,Ben,Cunnington,NTH,6,R6
131,300791,182,Paul,Coronaviney,606,0,False,270896,Trent,Cotchin,RIC,6,R6
132,71052,9867,James,Bad Boys For Fyfe,293,126,True,281091,Hugh,Greenwood,GCS,6,R6
133,71052,9867,James,Bad Boys For Fyfe,796,122,True,294859,Jeremy,McGovern,WCE,6,R6
134,71052,9867,James,Bad Boys For Fyfe,816,105,True,292128,Elliot,Yeo,WCE,6,R6
135,71052,9867,James,Bad Boys For Fyfe,370,102,True,292511,Zach,Tuohy,GEE,6,R6
136,71052,9867,James,Bad Boys For Fyfe,378,97,True,291969,Stephen,Coniglio,GWS,6,R6
137,71052,9867,James,Bad Boys For Fyfe,319,92,True,290832,David,Swallow,GCS,6,R6
138,71052,9867,James,Bad Boys For Fyfe,218,92,True,295461,Adam,Saad,ESS,6,R6
139,71052,9867,James,Bad Boys For Fyfe,121,87,True,994539,Sam,Petrevski-Seton,CAR,6,R6
140,71052,9867,James,Bad Boys For Fyfe,244,84,True,291570,Nat,Fyfe,FRE,6,R6
141,71052,9867,James,Bad Boys For Fyfe,752,83,True,1003130,Patrick,Lipinski,WBD,6,R6
142,71052,9867,James,Bad Boys For Fyfe,736,81,True,295136,Caleb,Daniel,WBD,6,R6
143,71052,9867,James,Bad Boys For Fyfe,124,75,True,298290,Marc,Pittonet,CAR,6,R6
144,71052,9867,James,Bad Boys For Fyfe,219,74,True,291783,Dylan,Shiel,ESS,6,R6
145,71052,9867,James,Bad Boys For Fyfe,72,74,True,1000978,Hugh,McCluggage,BRL,6,R6
146,71052,9867,James,Bad Boys For Fyfe,220,68,True,291771,Devon,Smith,ESS,6,R6
147,71052,9867,James,Bad Boys For Fyfe,384,61,True,298111,Jeremy,Finlayson,GWS,6,R6
148,71052,9867,James,Bad Boys For Fyfe,579,51,True,1004998,Todd,Marshall,PTA,6,R6
149,71052,9867,James,Bad Boys For Fyfe,714,45,True,290778,Luke,Parker,SYD,6,R6
150,71052,9867,James,Bad Boys For Fyfe,314,0,False,1009208,Matthew,Rowell,GCS,6,R6
151,71052,9867,James,Bad Boys For Fyfe,506,0,False,291861,Jed,Anderson,NTH,6,R6
152,71052,9867,James,Bad Boys For Fyfe,69,39,False,280763,Stefan,Martin,BRL,6,R6
153,71052,9867,James,Bad Boys For Fyfe,101,0,False,999827,Zac,Fisher,CAR,6,R6
154,8258,9856,Simon,It's always Sonny,455,132,True,297566,James,Sicily,HAW,6,R6
155,8258,9856,Simon,It's always Sonny,90,119,True,261224,Dayne,Zorko,BRL,6,R6
156,8258,9856,Simon,It's always Sonny,389,113,True,295265,Nick,Haynes,GWS,6,R6
157,8258,9856,Simon,It's always Sonny,328,108,True,296733,Mark,Blicavs,GEE,6,R6
158,8258,9856,Simon,It's always Sonny,270,107,True,281007,Michael,Walters,FRE,6,R6
159,8258,9856,Simon,It's always Sonny,136,104,True,291776,Taylor,Adams,COL,6,R6
160,8258,9856,Simon,It's always Sonny,491,104,True,298210,Christian,Petracca,MEL,6,R6
161,8258,9856,Simon,It's always Sonny,637,103,True,294674,Nick,Vlastuin,RIC,6,R6
162,8258,9856,Simon,It's always Sonny,495,101,True,296359,Christian,Salem,MEL,6,R6
163,8258,9856,Simon,It's always Sonny,516,98,True,296035,Trent,Dumont,NTH,6,R6
164,8258,9856,Simon,It's always Sonny,325,97,True,220001,Gary,Ablett,GEE,6,R6
165,8258,9856,Simon,It's always Sonny,277,90,True,998260,Jack,Bowes,GCS,6,R6
166,8258,9856,Simon,It's always Sonny,522,90,True,260227,Shaun,Higgins,NTH,6,R6
167,8258,9856,Simon,It's always Sonny,481,87,True,298264,Ed,Langdon,MEL,6,R6
168,8258,9856,Simon,It's always Sonny,203,79,True,298630,Kyle,Langford,ESS,6,R6
169,8258,9856,Simon,It's always Sonny,668,76,True,992468,Rowan,Marshall,STK,6,R6
170,8258,9856,Simon,It's always Sonny,403,73,True,998205,Harry,Perryman,GWS,6,R6
171,8258,9856,Simon,It's always Sonny,557,73,True,1006121,Zak,Butters,PTA,6,R6
172,8258,9856,Simon,It's always Sonny,682,119,False,296422,Callum,Wilkie,STK,6,R6
173,8258,9856,Simon,It's always Sonny,734,0,False,293651,Hayden,Crozier,WBD,6,R6
174,8258,9856,Simon,It's always Sonny,587,0,False,270919,Tom,Rockliff,PTA,6,R6
175,8258,9856,Simon,It's always Sonny,797,85,False,271045,Nic,Naitanui,WCE,6,R6
