,round,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,played_position,points,on_field,feed_id,first_name,last_name,team,position,round_number_alt,player_round_id,source
121,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,464.0,MID,114.0,True,298279.0,Angus,Brayshaw,MEL,MID,R4,298279_R4,Draft
122,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,464.0,MID,76.0,True,298279.0,Angus,Brayshaw,MEL,MID,R5,298279_R5,Draft
123,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,464.0,MID,44.0,True,298279.0,Angus,Brayshaw,MEL,MID,R6,298279_R6,Draft
124,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,464.0,MID,91.0,True,298279.0,Angus,Brayshaw,MEL,MID,R10,298279_R10,free_agent
125,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,464.0,MID,113.0,True,298279.0,Angus,Brayshaw,MEL,MID,R11,298279_R11,free_agent
126,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,70.0,True,290746.0,Scott,Lycett,PTA,RUC,R1,290746_R1,Draft
127,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,117.0,True,290746.0,Scott,Lycett,PTA,RUC,R2,290746_R2,Draft
128,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,156.0,True,290746.0,Scott,Lycett,PTA,RUC,R3,290746_R3,Draft
129,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,96.0,True,290746.0,Scott,Lycett,PTA,RUC,R4,290746_R4,Draft
130,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,62.0,True,290746.0,Scott,Lycett,PTA,RUC,R5,290746_R5,Draft
131,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,108.0,True,290746.0,Scott,Lycett,PTA,RUC,R6,290746_R6,Draft
132,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,0.0,False,290746.0,Scott,Lycett,PTA,RUC,R7,290746_R7,Draft
133,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,0.0,False,290746.0,Scott,Lycett,PTA,RUC,R8,290746_R8,Draft
134,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,0.0,False,290746.0,Scott,Lycett,PTA,RUC,R9,290746_R9,Draft
135,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,0.0,False,290746.0,Scott,Lycett,PTA,RUC,R10,290746_R10,Draft
136,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,63.0,True,290746.0,Scott,Lycett,PTA,RUC,R11,290746_R11,Draft
137,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,377.0,FWD,70.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R1,293845_R1,Draft
138,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,377.0,FWD,53.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R2,293845_R2,Draft
139,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,377.0,FWD,49.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R3,293845_R3,Draft
140,4.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,92.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R4,293845_R4,waiver
