,round,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,played_position,points,on_field,feed_id,first_name,last_name,team,position,round_number_alt,player_round_id,source
53,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,79.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R2,290847_R2,Draft
54,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,0.0,False,290847.0,Dustin,Martin,RIC,FWD MID,R3,290847_R3,Draft
55,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,81.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R4,290847_R4,Draft
56,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,93.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R5,290847_R5,Draft
57,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,66.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R6,290847_R6,Draft
58,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,100.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R7,290847_R7,Draft
59,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,108.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R8,290847_R8,Draft
60,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,184.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R9,290847_R9,Draft
61,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,111.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R10,290847_R10,Draft
62,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,74.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R11,290847_R11,Draft
63,12.0,86078.0,9806.0,Lester,HoweIMetYourMother,620.0,FWD,92.0,True,290847.0,Dustin,Martin,RIC,FWD MID,R12,290847_R12,Draft
64,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,115.0,True,293716.0,Jarryd,Lyons,BRL,MID,R1,293716_R1,Draft
65,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,92.0,True,293716.0,Jarryd,Lyons,BRL,MID,R2,293716_R2,Draft
66,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,114.0,True,293716.0,Jarryd,Lyons,BRL,MID,R3,293716_R3,Draft
67,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,116.0,True,293716.0,Jarryd,Lyons,BRL,MID,R4,293716_R4,Draft
68,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,124.0,True,293716.0,Jarryd,Lyons,BRL,MID,R5,293716_R5,Draft
69,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,88.0,True,293716.0,Jarryd,Lyons,BRL,MID,R6,293716_R6,Draft
70,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,114.0,True,293716.0,Jarryd,Lyons,BRL,MID,R7,293716_R7,Draft
71,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,147.0,True,293716.0,Jarryd,Lyons,BRL,MID,R8,293716_R8,Draft
72,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,115.0,True,293716.0,Jarryd,Lyons,BRL,MID,R9,293716_R9,Draft
73,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,121.0,True,293716.0,Jarryd,Lyons,BRL,MID,R10,293716_R10,Draft
74,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,138.0,True,293716.0,Jarryd,Lyons,BRL,MID,R11,293716_R11,Draft
75,12.0,86078.0,9806.0,Lester,HoweIMetYourMother,67.0,MID,126.0,True,293716.0,Jarryd,Lyons,BRL,MID,R12,293716_R12,Draft
76,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,112.0,True,990704.0,Patrick,Cripps,CAR,MID,R1,990704_R1,Draft
77,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,117.0,True,990704.0,Patrick,Cripps,CAR,MID,R2,990704_R2,Draft
78,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,123.0,True,990704.0,Patrick,Cripps,CAR,MID,R3,990704_R3,Draft
79,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,81.0,True,990704.0,Patrick,Cripps,CAR,MID,R4,990704_R4,Draft
80,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,116.0,True,990704.0,Patrick,Cripps,CAR,MID,R5,990704_R5,Draft
81,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,56.0,True,990704.0,Patrick,Cripps,CAR,MID,R6,990704_R6,Draft
82,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,85.0,True,990704.0,Patrick,Cripps,CAR,MID,R7,990704_R7,Draft
83,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,75.0,True,990704.0,Patrick,Cripps,CAR,MID,R8,990704_R8,Draft
84,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,149.0,True,990704.0,Patrick,Cripps,CAR,MID,R9,990704_R9,Draft
85,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,0.0,False,990704.0,Patrick,Cripps,CAR,MID,R10,990704_R10,Draft
86,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,93.0,True,990704.0,Patrick,Cripps,CAR,MID,R11,990704_R11,Draft
87,12.0,86078.0,9806.0,Lester,HoweIMetYourMother,94.0,MID,119.0,True,990704.0,Patrick,Cripps,CAR,MID,R12,990704_R12,Draft
88,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,111.0,True,298272.0,Touk,Miller,GCS,MID,R1,298272_R1,Draft
89,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,98.0,True,298272.0,Touk,Miller,GCS,MID,R2,298272_R2,Draft
90,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,126.0,True,298272.0,Touk,Miller,GCS,MID,R3,298272_R3,Draft
91,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,111.0,True,298272.0,Touk,Miller,GCS,MID,R4,298272_R4,Draft
92,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,81.0,True,298272.0,Touk,Miller,GCS,MID,R5,298272_R5,Draft
93,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,142.0,True,298272.0,Touk,Miller,GCS,MID,R6,298272_R6,Draft
94,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,102.0,True,298272.0,Touk,Miller,GCS,MID,R7,298272_R7,Draft
95,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,140.0,True,298272.0,Touk,Miller,GCS,MID,R8,298272_R8,Draft
96,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,80.0,True,298272.0,Touk,Miller,GCS,MID,R9,298272_R9,Draft
97,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,109.0,True,298272.0,Touk,Miller,GCS,MID,R10,298272_R10,Draft
98,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,65.0,True,298272.0,Touk,Miller,GCS,MID,R11,298272_R11,Draft
99,12.0,86078.0,9806.0,Lester,HoweIMetYourMother,307.0,MID,124.0,True,298272.0,Touk,Miller,GCS,MID,R12,298272_R12,Draft
100,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,100.0,True,291800.0,Tom,Stewart,GEE,DEF,R1,291800_R1,Draft
101,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,119.0,True,291800.0,Tom,Stewart,GEE,DEF,R2,291800_R2,Draft
102,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,84.0,True,291800.0,Tom,Stewart,GEE,DEF,R3,291800_R3,Draft
103,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,18.0,True,291800.0,Tom,Stewart,GEE,DEF,R4,291800_R4,Draft
104,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,0.0,False,291800.0,Tom,Stewart,GEE,DEF,R5,291800_R5,Draft
105,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,0.0,False,291800.0,Tom,Stewart,GEE,DEF,R6,291800_R6,Draft
106,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,0.0,False,291800.0,Tom,Stewart,GEE,DEF,R7,291800_R7,Draft
107,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,89.0,True,291800.0,Tom,Stewart,GEE,DEF,R8,291800_R8,Draft
108,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,145.0,True,291800.0,Tom,Stewart,GEE,DEF,R9,291800_R9,Draft
109,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,68.0,True,291800.0,Tom,Stewart,GEE,DEF,R10,291800_R10,Draft
110,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,100.0,True,291800.0,Tom,Stewart,GEE,DEF,R11,291800_R11,Draft
111,12.0,86078.0,9806.0,Lester,HoweIMetYourMother,366.0,DEF,103.0,True,291800.0,Tom,Stewart,GEE,DEF,R12,291800_R12,Draft
112,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,656.0,MID,93.0,True,290117.0,Dan,Hannebery,STK,MID,R1,290117_R1,Draft
113,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,656.0,MID,97.0,True,290117.0,Dan,Hannebery,STK,MID,R2,290117_R2,Draft
114,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,656.0,MID,41.0,True,290117.0,Dan,Hannebery,STK,MID,R3,290117_R3,Draft
115,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,656.0,MID,73.0,True,290117.0,Dan,Hannebery,STK,MID,R4,290117_R4,Draft
116,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,85.0,True,993905.0,Callum,Mills,SYD,DEF,R1,993905_R1,Draft
117,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,96.0,True,993905.0,Callum,Mills,SYD,DEF,R2,993905_R2,Draft
118,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,74.0,True,993905.0,Callum,Mills,SYD,DEF,R3,993905_R3,Draft
119,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,112.0,True,993905.0,Callum,Mills,SYD,DEF,R4,993905_R4,Draft
120,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,119.0,True,993905.0,Callum,Mills,SYD,DEF,R5,993905_R5,Draft
121,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,173.0,True,993905.0,Callum,Mills,SYD,DEF,R6,993905_R6,Draft
122,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,81.0,True,993905.0,Callum,Mills,SYD,DEF,R7,993905_R7,Draft
123,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,110.0,True,993905.0,Callum,Mills,SYD,DEF,R8,993905_R8,Draft
124,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,83.0,True,993905.0,Callum,Mills,SYD,DEF,R9,993905_R9,Draft
125,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,74.0,True,993905.0,Callum,Mills,SYD,DEF,R10,993905_R10,Draft
126,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,0.0,False,993905.0,Callum,Mills,SYD,DEF,R11,993905_R11,Draft
127,12.0,86078.0,9806.0,Lester,HoweIMetYourMother,709.0,DEF,104.0,True,993905.0,Callum,Mills,SYD,DEF,R12,993905_R12,Draft
128,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,464.0,MID,71.0,True,298279.0,Angus,Brayshaw,MEL,MID,R1,298279_R1,Draft
129,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,464.0,MID,83.0,True,298279.0,Angus,Brayshaw,MEL,MID,R2,298279_R2,Draft
130,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,464.0,MID,0.0,False,298279.0,Angus,Brayshaw,MEL,MID,R3,298279_R3,Draft
131,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,464.0,MID,114.0,True,298279.0,Angus,Brayshaw,MEL,MID,R4,298279_R4,Draft
132,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,464.0,MID,76.0,True,298279.0,Angus,Brayshaw,MEL,MID,R5,298279_R5,Draft
133,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,464.0,MID,44.0,True,298279.0,Angus,Brayshaw,MEL,MID,R6,298279_R6,Draft
134,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,464.0,MID,91.0,True,298279.0,Angus,Brayshaw,MEL,MID,R10,298279_R10,free_agent
135,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,464.0,MID,113.0,True,298279.0,Angus,Brayshaw,MEL,MID,R11,298279_R11,free_agent
136,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,464.0,MID,131.0,True,298279.0,Angus,Brayshaw,MEL,MID,R12,298279_R12,free_agent
137,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,70.0,True,290746.0,Scott,Lycett,PTA,RUC,R1,290746_R1,Draft
138,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,117.0,True,290746.0,Scott,Lycett,PTA,RUC,R2,290746_R2,Draft
139,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,156.0,True,290746.0,Scott,Lycett,PTA,RUC,R3,290746_R3,Draft
140,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,96.0,True,290746.0,Scott,Lycett,PTA,RUC,R4,290746_R4,Draft
141,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,62.0,True,290746.0,Scott,Lycett,PTA,RUC,R5,290746_R5,Draft
142,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,108.0,True,290746.0,Scott,Lycett,PTA,RUC,R6,290746_R6,Draft
143,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,0.0,False,290746.0,Scott,Lycett,PTA,RUC,R7,290746_R7,Draft
144,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,0.0,False,290746.0,Scott,Lycett,PTA,RUC,R8,290746_R8,Draft
145,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,0.0,False,290746.0,Scott,Lycett,PTA,RUC,R9,290746_R9,Draft
146,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,0.0,False,290746.0,Scott,Lycett,PTA,RUC,R10,290746_R10,Draft
147,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,63.0,True,290746.0,Scott,Lycett,PTA,RUC,R11,290746_R11,Draft
148,12.0,86078.0,9806.0,Lester,HoweIMetYourMother,578.0,RUC,90.0,True,290746.0,Scott,Lycett,PTA,RUC,R12,290746_R12,Draft
149,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,377.0,FWD,70.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R1,293845_R1,Draft
150,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,377.0,FWD,53.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R2,293845_R2,Draft
151,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,377.0,FWD,49.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R3,293845_R3,Draft
152,4.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,92.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R4,293845_R4,waiver
153,5.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,86.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R5,293845_R5,waiver
154,6.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,119.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R6,293845_R6,waiver
155,7.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,105.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R7,293845_R7,waiver
156,8.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,48.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R8,293845_R8,waiver
157,9.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,63.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R9,293845_R9,waiver
158,10.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,88.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R10,293845_R10,waiver
159,11.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,0.0,False,293845.0,Jeremy,Cameron,GWS,FWD,R11,293845_R11,waiver
160,12.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,23.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R12,293845_R12,waiver
161,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,66.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R1,1002232_R1,Draft
162,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,88.0,False,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R2,1002232_R2,Draft
163,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,MID,82.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R3,1002232_R3,Draft
164,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,MID,78.0,False,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R4,1002232_R4,Draft
165,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,144.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R5,1002232_R5,Draft
166,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,122.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R6,1002232_R6,Draft
167,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,102.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R7,1002232_R7,Draft
168,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,136.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R8,1002232_R8,Draft
169,9.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,106.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R9,1002232_R9,Draft
170,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,MID,0.0,False,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R10,1002232_R10,Draft
171,11.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,150.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R11,1002232_R11,Draft
